% The first three columns are year, month and day. The remaining 12 columns are average windspeeds in knots at 12 locations in Ireland on that day.
% Start by using the 'loadtxt' function from numpy to read the data into an array.
71,9,17,12.25,nan,8.17,5.21,11.08,7.29,7.33,4.54,5.75,5.63,13.21,11.04
0,9,18,3.46,2.75,nan,1.54,4.54,1.92,1.58,1.83,0.83,1.13,4.21,10.46
71,9,19,8.50,nan,5.09,2.25,6.00,4.04,6.96,3.33,4.38,3.13,nan,13.67
71,9,20,6.42,2.42,3.42,2.08,6.13,3.50,5.13,2.92,6.21,3.92,8.92,nan
71,9,21,2.46,1.87,2.37,1.04,3.42,2.33,2.83,2.96,3.46,2.83,nan,13.21
71,9,22,4.79,1.50,12.38,1.33,2.67,1.08,2.00,1.08,0.67,0.37,4.29,2.62
71,9,23,4.92,5.04,4.46,1.04,3.92,2.04,6.00,4.21,4.63,4.58,10.75,14.67
71,9,24,10.75,nan,18.41,2.79,7.29,6.92,6.17,4.83,6.38,2.71,8.46,10.00
0,9,25,9.83,6.83,8.00,4.21,nan,4.88,6.54,5.00,5.71,4.67,10.13,13.67
0,9,26,16.29,17.16,11.54,7.79,16.66,10.13,nan,8.38,8.42,7.21,12.54,14.88
71,9,27,10.54,3.58,9.00,4.92,8.21,5.04,8.38,3.04,6.08,3.75,4.42,nan
71,9,28,7.12,6.50,6.50,2.13,5.46,4.92,4.17,4.58,3.71,nan,12.67,12.54
71,9,29,15.50,nan,14.46,6.38,9.71,8.12,10.79,4.54,8.50,6.29,8.25,10.71
71,9,30,10.29,nan,9.21,nan,10.00,7.83,7.41,5.66,7.12,4.50,13.75,15.71
71,10,1,11.08,11.54,11.38,8.17,9.38,7.29,5.71,7.46,7.96,8.54,14.58,15.63
0,10,2,10.04,6.96,5.50,3.58,8.46,5.75,4.79,3.79,4.25,3.08,7.17,8.79
71,10,3,10.00,3.13,6.83,2.67,6.00,2.67,nan,1.04,3.08,2.71,2.21,5.71
71,10,4,6.08,10.67,4.63,nan,7.62,5.54,5.17,3.71,5.50,5.33,8.63,11.87
71,10,5,13.88,13.42,12.46,7.75,13.42,12.08,7.04,8.33,10.50,10.25,14.17,nan
71,10,6,12.75,10.83,10.92,nan,11.63,10.17,10.79,10.58,10.71,12.87,22.17,20.67
71,10,7,7.46,6.92,8.75,3.58,8.00,6.50,8.67,10.08,8.58,11.25,15.00,10.25
71,10,8,4.29,6.29,6.00,3.21,8.87,6.54,9.75,7.38,7.87,8.75,7.41,10.96
0,10,9,5.13,6.00,6.08,2.75,9.59,5.91,9.92,5.96,nan,7.38,14.42,18.79
71,10,10,17.46,16.62,15.79,nan,16.75,13.21,16.92,13.75,14.46,15.34,20.25,24.75
71,10,11,9.46,nan,9.67,4.17,10.08,6.87,8.33,4.83,8.25,5.96,14.96,19.70
71,10,12,8.25,7.67,14.71,3.79,6.96,nan,7.33,5.09,6.58,nan,10.96,19.95
71,10,13,13.59,11.87,20.67,4.58,9.21,nan,12.46,6.00,8.29,7.00,5.66,12.08
71,10,14,13.29,10.08,12.04,4.79,9.92,6.58,6.38,7.71,7.71,9.25,15.87,16.71
71,10,15,19.41,12.21,18.46,8.42,14.33,10.88,11.92,9.71,11.75,13.79,20.58,23.16
71,10,16,10.08,9.46,10.54,3.25,nan,6.42,6.42,5.50,7.17,7.58,12.54,14.50
0,10,17,22.42,19.92,18.16,11.21,19.41,14.79,17.00,12.96,15.63,14.25,21.34,22.75
0,10,18,22.46,19.21,19.00,8.54,18.21,12.29,16.62,12.21,12.87,12.58,23.29,24.87
0,10,19,17.04,17.83,14.88,9.87,17.96,11.79,17.08,10.67,13.33,13.37,nan,26.08
71,10,20,14.50,11.38,nan,4.83,12.33,8.54,14.21,4.88,9.54,nan,15.67,25.17
71,10,21,26.20,20.54,21.67,12.00,17.54,14.92,16.79,18.16,14.79,19.12,32.63,28.67
71,10,22,13.25,14.42,17.71,9.08,10.96,9.59,14.46,12.25,13.88,14.92,26.25,21.59
71,10,23,12.38,12.96,11.29,6.42,8.58,7.92,6.71,6.21,7.12,8.29,15.21,17.67
0,10,24,13.00,6.21,12.38,4.88,8.29,7.00,8.04,4.04,7.25,6.34,6.17,11.96
71,10,25,10.21,10.00,10.63,2.08,8.33,5.79,7.12,4.63,6.63,3.88,8.75,10.13
0,10,26,12.21,11.25,12.92,5.04,11.96,9.04,10.46,8.25,7.62,7.50,12.96,16.92
71,10,27,14.37,13.00,13.70,4.58,13.25,8.75,10.67,8.00,7.92,8.58,16.08,9.92
71,10,28,16.29,13.33,18.21,8.29,13.92,13.00,nan,10.79,11.12,11.63,16.08,19.70
0,10,29,9.75,8.17,7.38,3.75,10.92,7.71,7.92,nan,8.08,10.50,20.71,20.83
71,10,30,15.75,8.29,14.09,6.42,10.96,9.54,10.71,10.29,9.96,11.54,21.37,nan
71,10,31,8.63,7.87,9.29,2.92,8.83,7.00,6.21,8.21,6.21,9.08,19.17,19.55
71,11,1,14.21,10.92,13.50,6.08,9.75,10.67,9.79,10.08,9.13,12.33,20.62,21.59
71,11,2,17.00,12.21,nan,10.46,10.37,10.25,14.96,10.83,10.96,12.46,18.00,25.12
71,11,3,14.04,12.38,14.71,6.34,9.92,8.08,9.00,11.54,7.83,10.37,22.42,21.29
71,11,4,18.71,15.16,17.08,9.17,14.37,12.42,15.12,14.25,12.29,16.13,10.71,12.38
71,11,5,16.04,9.92,12.42,6.67,10.21,7.75,11.96,5.33,12.38,nan,13.29,20.96
71,11,6,15.83,12.17,12.46,6.75,11.29,7.46,9.54,7.25,9.83,10.25,15.54,22.29
71,11,7,14.33,12.83,nan,5.96,14.79,10.79,13.92,10.17,13.59,11.50,19.41,27.79
71,11,8,23.96,18.25,16.71,10.83,15.16,10.08,15.12,11.25,15.50,nan,24.30,38.04
0,11,9,17.62,11.87,20.00,6.71,9.17,6.58,nan,4.71,7.62,7.00,14.09,24.13
71,11,10,7.75,2.92,10.50,1.42,4.92,1.87,6.21,1.63,4.67,3.25,8.33,14.42
71,11,11,4.25,4.42,7.17,0.92,4.79,0.96,2.88,0.87,1.79,1.29,5.71,10.88
71,11,12,5.37,4.88,7.00,3.33,8.92,5.33,9.08,5.13,8.12,6.50,12.25,16.08
71,11,13,13.88,12.25,11.50,7.12,10.37,8.54,10.00,6.71,9.87,9.96,15.96,25.96
71,11,14,9.29,5.46,9.33,3.17,6.83,3.54,7.58,4.21,6.21,nan,9.38,18.29
71,11,15,7.54,8.17,6.46,4.58,nan,7.75,14.37,7.00,12.46,10.67,18.54,24.08
0,11,16,11.21,9.96,10.41,8.04,12.54,8.75,14.37,7.08,13.37,9.87,12.29,27.16
71,11,17,11.34,12.17,9.33,7.17,14.17,8.67,12.17,7.92,11.17,8.71,12.71,16.83
71,11,18,16.92,11.17,15.96,9.87,14.00,nan,11.63,7.21,9.59,8.83,13.42,24.83
71,11,19,12.75,6.13,15.59,6.13,nan,5.09,11.34,3.42,7.96,7.87,10.63,22.17
0,11,20,18.75,18.91,15.34,9.87,19.67,12.96,13.13,12.21,13.33,9.04,20.67,22.71
71,11,21,23.58,20.62,21.50,15.63,18.84,14.50,20.33,12.96,16.54,16.92,24.58,35.92
71,11,22,18.21,16.17,16.83,9.71,12.67,9.59,12.38,8.50,11.54,8.00,18.96,24.46
71,11,23,20.54,19.04,16.62,9.96,15.09,9.59,12.50,10.41,12.29,10.54,17.37,20.96
71,11,24,6.00,1.21,8.63,2.21,3.04,1.29,7.08,1.33,4.04,2.33,5.63,12.58
0,11,25,5.91,4.17,6.87,2.71,8.42,5.79,12.42,3.54,8.83,6.25,10.46,nan
71,11,26,7.92,6.58,5.50,3.71,9.54,5.96,9.21,6.96,9.38,7.71,16.33,17.12
71,11,27,11.63,10.13,8.83,4.50,nan,7.46,9.62,5.71,8.92,8.33,13.46,17.33
71,11,28,7.50,8.67,5.83,nan,7.17,4.67,9.04,2.17,6.46,5.13,10.75,14.21
71,11,29,11.67,10.79,12.04,nan,11.79,8.00,7.83,7.62,7.67,nan,19.75,21.37
71,11,30,16.29,16.08,nan,nan,11.34,5.79,9.08,5.83,8.08,4.21,18.79,15.29
71,12,1,13.04,10.37,9.00,3.42,8.25,5.50,8.54,3.00,7.04,4.54,10.71,14.12
71,12,2,12.50,10.29,12.96,3.46,6.17,1.96,5.13,1.46,3.58,2.17,6.04,9.87
71,12,3,3.33,7.92,6.34,0.37,5.58,4.67,7.41,5.41,5.00,4.92,14.33,18.12
71,12,4,4.08,6.67,7.12,2.08,5.09,nan,9.67,4.54,6.58,7.00,nan,16.38
71,12,5,11.50,6.79,6.08,2.46,8.58,4.08,4.96,7.04,4.33,7.62,16.75,16.71
71,12,6,5.29,4.04,4.46,1.04,4.67,2.79,5.96,3.75,3.75,5.75,10.63,18.00
71,12,7,5.46,0.42,5.09,0.50,1.63,0.46,8.33,0.04,2.17,4.08,7.54,17.79
71,12,8,4.67,0.67,5.75,0.33,2.13,1.71,8.42,1.21,4.17,4.17,10.83,16.38
0,12,9,6.96,3.75,6.17,4.67,7.58,5.41,11.12,7.08,9.71,9.71,13.88,22.95
71,12,10,7.96,6.21,7.04,5.25,8.87,6.75,11.58,7.12,11.54,9.08,15.87,20.75
71,12,11,9.13,7.71,6.67,3.37,8.17,7.17,12.29,5.63,8.79,10.75,15.29,21.00
0,12,12,16.33,12.75,13.67,6.13,10.25,9.42,10.88,10.34,9.29,12.25,21.75,20.79
71,12,13,15.79,10.83,13.92,nan,10.83,8.38,12.08,6.58,9.75,10.67,15.12,19.38
71,12,14,20.38,18.58,19.12,11.25,17.58,14.00,17.04,15.00,14.62,18.54,26.34,28.08
0,12,15,19.00,15.83,16.29,8.17,13.50,12.29,15.37,nan,13.33,15.96,26.67,29.04
0,12,16,17.00,16.96,14.46,7.12,11.83,11.17,12.29,10.75,10.79,12.75,20.96,nan
0,12,17,18.12,16.21,14.54,8.75,12.62,9.96,9.17,11.75,11.54,14.96,26.50,24.83
0,12,18,26.50,20.25,20.00,15.09,17.58,14.21,14.62,14.21,16.29,nan,28.04,26.42
71,12,19,25.00,23.54,19.70,14.58,23.91,16.71,19.33,16.96,17.08,17.46,29.20,31.42
0,12,20,21.84,21.17,20.08,10.63,20.38,16.46,21.92,17.54,nan,18.50,28.16,29.95
71,12,21,10.46,8.08,10.34,6.50,11.42,8.42,15.41,11.08,13.92,13.25,23.13,30.13
71,12,22,7.58,5.09,10.83,3.04,4.21,1.38,3.96,0.54,1.87,1.58,7.46,14.88
71,12,23,8.12,8.08,10.13,3.00,9.33,7.41,13.13,8.46,8.87,9.38,22.88,24.58
0,12,24,18.46,15.25,16.38,7.83,12.29,11.96,16.42,14.92,13.62,15.67,27.84,nan
0,12,25,22.08,15.96,15.04,10.08,14.96,12.46,11.79,11.67,12.00,14.75,nan,19.46
71,12,26,15.12,12.75,17.04,7.79,11.17,8.21,11.04,9.25,8.83,7.08,12.04,13.88
71,12,27,8.75,6.13,9.04,3.13,7.00,7.41,13.13,12.96,11.12,10.88,19.25,27.00
71,12,28,13.25,9.67,19.12,7.50,11.34,7.33,13.25,9.21,9.46,7.75,9.04,15.46
0,12,29,12.42,10.00,24.25,7.46,10.25,6.00,14.58,6.67,9.21,8.63,5.66,17.46
71,12,30,13.04,6.34,27.67,8.42,11.54,4.12,16.21,6.71,10.46,7.29,6.67,16.46
71,12,31,14.88,10.50,26.08,8.46,13.50,10.04,21.04,10.25,13.54,11.34,nan,27.33
% THE END
